"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
0.920173825558975,0.911574164845662,0.917286585924255,1,2,10,0,0.15,144
1.07601495141301,1.07961707379368,1.0779785293745,1,2,10,0,0.15,145
1.13258184588758,1.16173589909875,1.13433172474519,1,2,10,0,0.15,146
0.898037440409987,0.897980462480997,0.911943238541335,1,2,10,0,0.15,147
0.886390687286858,0.875509880373847,0.88670902441344,1,2,10,0,0.15,148
1.1301408539021,1.14199865672249,1.13218024204485,1,2,10,0,0.15,149
0.785987102944889,0.804028511721208,0.789346492858634,1,2,10,0,0.15,150
1.05679025774645,1.05929756241138,1.0699499944509,1,2,10,0,0.15,151
1.07530039372779,1.07127983917847,1.07684590162371,1,2,10,0,0.15,152
1.07181988150682,1.06522914552328,1.06915094230262,1,2,10,0,0.15,153
0.89615234257749,0.893630874127334,0.903460014000055,1,2,10,0,0.15,154
1.16276065800854,1.15644188393488,1.16207965031658,1,2,10,0,0.15,155
0.661665232493282,0.669507277603417,0.664228907589341,1,2,10,0,0.15,156
0.979722851196467,0.977222947397058,0.977640776601908,1,2,10,0,0.15,157
1.20404348762698,1.18855603913888,1.20410870362705,1,2,10,0,0.15,158
1.08873182365837,1.08435970936064,1.08634194366542,1,2,10,0,0.15,159
1.08512041244242,1.08893186886699,1.08560131470785,1,2,10,0,0.15,160
