fips,pct_urban
48339,0.7727440284719997
48341,0.8318571950328707
48343,0.21578784598732023
48367,0.4391543441634524
48347,0.535397681482859
48349,0.4734262071855033
48351,0
48353,0.6734358569926393
48355,0.9355275804398879
48357,0.8609018878998337
48359,0
48361,0.6482886713833597
48365,0.27281896116994453
48363,0.49784781758030666
48379,0.06771119662818398
48369,0.3998441912552342
48371,0.6022441478042174
48373,0.22361438354656155
48375,0.9100377458227681
48377,0.5952929137886928
48395,0.26146071471543736
48381,0.8562435286808863
48383,0.8669438669438669
48385,0
48387,0.24269051321928461
48389,0.8550388159326707
48391,0.3932005959637004
48393,0
48407,0
48397,0.8396415486934654
48399,0.5924197695457576
48401,0.34127132945809113
48403,0
48405,0
48429,0.6063343717549325
48409,0.8034997839639528
48411,0.506442668406459
48413,0
48415,0.682997458779032
48417,0
48419,0.2056743162527507
48421,0
48423,0.6839219127001536
48427,0.76294121506364
48425,0
48431,0
48433,0
48435,0.812015503875969
48437,0.6242678889737713
20123,0.517024949003609
20125,0.5657579431084548
20129,0
20131,0.24759284731774414
20147,0.4624246721020915
20133,0.5486312984496124
20135,0
20137,0.5101393052371715
20139,0.1646517336606321
20141,0
20143,0
20145,0.6832066542377743
20159,0.3621937915302985
20149,0.41084984262173674
20151,0.677920463960232
20153,0
20155,0.6870146176621041
20157,0
20175,0.8857180202161031
20167,0.5893830703012912
20165,0
20169,0.854098478581448
20161,0.8615481965829994
20163,0
20171,0.7388573743922204
20173,0.9234135623488808
20187,0
20177,0.8417559319747772
20179,0
38045,0
38065,0
19195,0
19197,0.4320054425882531
20001,0.42846458754019895
20011,0.5203321689843802
20013,0.31560496794871795
20005,0.6584731741904987
20003,0.41175018513947176
20007,0
38055,0
38057,0.35007122507122507
38059,0.6814458883913945
38061,0
38063,0
38081,0
38067,0
38069,0.6481523984392931
38071,0.6500742293249497
38073,0
38075,0
38077,0.47999509833956255
38079,0
38093,0.7243601895734597
38083,0
38085,0
38087,0
38089,0.7267242448035043
38091,0
38105,0.6753728011429592
38101,0.7810458046209972
38103,0
38095,0
38097,0
38099,0.37944059717600503
39013,0.45335227272727274
39003,0.7410914973055835
39001,0.10973730297723293
39007,0.5363114180714701
39005,0.38062440015807597
39009,0.5682937751903269
39015,0.23440217633679705
39011,0.6086313086247797
39017,0.9065710482709912
39019,0.2904702455264253
39021,0.2917674639000424
39037,0.33697766196491624
39023,0.763946419147998
39025,0.772834827196587
39027,0.45361560418648905
39029,0.5613542159290066
39031,0.3853012113492859
39033,0.6473597661246118
39035,0.9941825857222983
39049,0.9864596781541223
