fips,effect,pop
5147,9.304019780736382,3922
5149,72.63215624533073,12281
53001,-7.797112459137566,9842
53003,-27.959807423494183,12535
53005,-13.819852015493126,106583
53007,-39.37269756369912,41587
53009,-23.30216625701602,39282
53011,-30.325166308650267,261194
53013,91.50359196942607,2155
53015,3.1852424652296034,58027
53017,-5.369649469505333,21890
53019,-32.01153584790252,4350
53021,-55.54489616096379,48386
53023,-118.80246975198597,1230
53025,-17.612556250298354,49850
53027,30.731063887406897,41680
53029,7.097377106455639,45030
53031,-36.70554740489026,16312
53033,-43.35124495329035,1323312
53035,-17.145754178827303,155143
53037,-40.41876315018675,26123
53039,-22.933535005587444,11814
53041,-10.083208567004199,42452
53043,-91.99839236469126,5494
53045,-20.493234840835072,34989
53047,25.60962618806225,22687
53049,16.625212174352498,10966
53051,-5.7349589418274505,7096
53053,-27.67106725691133,500962
53055,-18.558092806059705,8908
53057,-5.485691216899625,67572
53059,-22.284124456302493,6796
53061,-30.69065162207201,467543
53063,-5.069710590395545,289031
53065,-28.57270288763257,23969
53067,-30.87867370283604,159495
53069,-158.39094597856652,2042
53071,-21.609122605725815,34397
53073,-32.28631892656085,126025
53075,-14.532468711742865,30123
53077,-7.161975996095535,135142
54001,14.135619200745651,9696
54003,3.7747152238010484,66017
54005,51.56422513107884,14379
54007,67.21502235611995,8488
54009,10.305683650918041,13780
54011,129.97310483577013,58426
54013,-52.78876481496501,4370
54015,19.30257420702634,5233
54017,-48.403505119317586,5171
54019,77.21343495179457,26884
54021,42.48321286762987,5850
54023,-0.14873686444651923,6704
54025,-5.912408727322273,20640
54027,4.40657446835899,13688
54029,69.78560122587523,17706
54031,27.140878295783814,8129
54033,-27.050814055907324,40671
54035,57.246595126517036,16775
54037,15.364307605494062,33309
54039,74.59766597896845,114325
54041,54.60390896963747,9615
54043,49.7324378900731,12712
54045,43.2076534815032,21932
54047,-33.98215551587043,12601
54049,1.0279016573708049,33751
54051,-1.7223898733019354,19120
54053,59.603197282402164,15827
54055,11.981254539632118,35900
54057,37.52801450779181,15874
54059,91.81209422822991,15879
54061,-19.973636524651283,68893
54063,-20.2979713728148,7517
54065,47.69583959513174,10169
54067,9.302931783951863,15246
54069,-12.1411027730798,25464
54071,-35.0408431594948,4174
54073,16.708099157873832,4572
54075,31.636293119750064,5136
54077,-13.579126087342019,20886
54079,24.240364063130222,33398
54081,40.317523512912345,46920
54083,-15.264852233164216,17413
54085,6.173890939513207,5840
54087,43.41986325897335,8462
54089,122.57247433260832,8209
54091,-15.008731357726472,10229
54093,-51.125825083466296,4058
54095,24.59314001344208,5223
54097,9.676773242273786,14350
54099,100.18824079946205,24275
54101,-58.6410515631658,5139
54103,23.639765497133396,9145
54105,63.853181053058826,3483
54107,69.33504076476413,50539
54109,23.656074688287447,13801
6001,-64.09329623734587,1003843
6003,539.3259849590538,668
6005,-43.05775242425101,21345
6007,-16.182689993409433,131741
6009,-37.41414799418729,24768
6011,-58.78530725477603,11972
6013,-50.84562841565594,655670
6015,16.99182887550139,17200
6017,-32.24000628978081,107527
6019,-29.241617534176683,544652
6021,1.6590090409028875,15556
6023,-12.861077708678192,83742
6025,-9.674751760488391,99859
6027,22.496068659715725,10390
6029,-12.878200272515258,498496
6031,-47.606809919594866,91692
6033,58.29839757645604,36834
6035,-35.22454120470175,21876
6037,-39.010240759023816,6221536
6039,-35.85625570709924,86110
6041,-59.84965884428934,151216
6043,-10.935654485935613,10202
6045,-33.41201004139606,50474
6047,-19.852277833228342,147121
6049,6.794254696975216,5018
6051,12.68414106851489,9336
6053,-24.119922198577058,252480
6055,-48.035492223070605,82259
6057,-28.66022013992648,56534
6059,-33.035080337980986,1904565
6061,-42.87936261415342,209782
6063,-3.960150983796261,10626
6065,-34.465474582012746,1311894
6067,-31.716919771848467,883842
6069,-21.211645137905265,33857
6071,-27.91202041419288,1236030
6073,-47.88197227798631,1995560
6075,-72.59116591306531,591988
6077,-19.804324412118874,404074
6079,-33.026515233366894,166182
6081,-66.44520526072725,462862
6083,-36.349077925755836,257863
6085,-44.7717946284244,1158447
6087,-56.01844825403654,166751
6089,-7.670347038457791,102485
6091,-29.54998075830015,1724
6093,50.53151951489505,24318
6095,-36.11414984229873,260000
6097,-43.093177576174014,299415
6099,-9.48503957592851,303378
6101,-0.4133200447942045,54255
6103,-14.415768037825728,35329
6105,-73.53244271380237,7774
6107,-32.129908246612956,249747
6109,4.696269599242694,31451
6111,-42.32434998583605,499710
6113,-37.410041939851396,126832
6115,11.795139383320723,42607
8001,-38.77590273427916,283449
8003,-6.526917302369753,9430
8005,-35.9388788031207,373632
8007,-50.5152434668869,7061
8009,-225.20210190256938,1900
8011,68.14566286148086,3710
8013,-36.668282978473684,196683
8014,-29.4587608898006,36332
8015,5.033653103384182,11148
8017,11.393116737455557,1043
8019,-49.71686044922528,5997
8021,31.39679998154579,4393
8023,93.71306975005145,1888
8025,-32.029991899473856,3845
8027,159.8368681593048,2396
8029,15.907832719981926,16474
8031,-77.21801966321298,429681
8033,-56.68252373887958,1114
8035,-34.85173284378948,181863
8037,-24.666986927298694,35219
8039,-25.30811132929523,14546
8041,11.186615329748747,397550
8043,-17.751116462185383,28738
8045,-30.543761269722268,34999
8047,-38.76183482766719,3835
8049,30.267200849098316,9503
8051,-19.967678218124206,10234
8053,-1.2167781050970348,465
8055,56.260370312726366,3511
8057,11.393116737455557,804
8059,-34.68315577531328,343465
8061,-1.1011214795086062,760
8063,-40.23079762782544,4700
8065,-18.83587156944202,4634
8067,-13.483392101038703,33795
8069,-15.165641167287248,196711
8071,37.454095190966825,8179
8073,-82.92196290136206,3316
8075,52.98032564886351,13819
8077,-12.794520169405885,85361
8079,-46.343603816816966,443
8081,-9.013176335073098,7834
8083,-39.07439812696714,14573
8085,19.7253402899277,22092
8087,33.44714956578531,15761
8089,73.7867415436075,10011
8091,-13.901105065344467,2641
8093,-33.980101125670444,10684
8095,123.84100570618598,2280
8097,-25.280434286428658,11655
8099,-32.52574022150601,6696
8101,6.978541462750922,92162
8103,64.94809830474604,3990
8105,-3.641535569001576,6588
8107,-39.44919036469739,15699
8109,139.16276448837274,3598
8111,21.230431247335332,451
8113,-49.88581025479755,5323
8115,239.61041061748577,1269
8117,-30.295816106180894,20510
8119,57.6500730547005,14532
8121,11.162555674764064,2682
8123,-19.16180469239154,159461
8125,-70.02615983008883,5481
9001,-36.60780690273714,555676
9003,-23.59231354184692,538489
9005,2.5504107536986567,111885
9007,-5.525719889278349,99852
9009,-21.22025178416908,519265
9011,-8.368555573363295,167022
9013,-9.998353131227816,93012
9015,-20.998477303272935,72159
